"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Dcpp2",0,0,0,0
"Dcpp3",0,0,0,0
"Dcps",912,1180,971,724
"Dcst1",1,0,0,2
"Dcstamp",2,4,3,5
"Dct",1,0,0,0
"Dctd",2057,2368,1843,1445
"Dctn1",2079,2157,2587,2149
"Dctn2",2058,2394,2343,1767
"Dctn3",589,756,658,458
"Dctn4",1228,1275,1100,1007
"Dctn5",765,919,882,676
"Dctn6",693,768,680,495
"Dctpp1",1841,2567,2080,1626
"Dcun1d1",1451,1345,1342,1082
"Dcun1d2",467,494,475,302
"Dcun1d3",841,1082,950,703
"Dcun1d4",1444,1586,1250,1061
"Dcun1d5",1587,1813,1414,1228
"Dcx",3,0,0,2
"Dcxr",110,123,151,98
"Dda1",1414,1751,1565,1217
"Ddah1",1520,1299,1680,1335
"Ddah2",498,764,598,442
"Ddb1",24013,27573,27206,21408
"Ddb2",234,265,191,153
"Ddc",422,589,397,348
"Ddhd1",745,555,491,386
"Ddhd2",1750,1976,1851,1530
"Ddi1",0,0,0,0
"Ddi2",841,970,815,639
"Ddias",1428,1452,1345,1089
"Ddit3",128,175,109,87
"Ddit4",1218,1738,1172,800
"Ddit4l",64,90,92,57
"Ddn",6,3,2,1
"Ddo",4,9,5,3
"Ddost",2366,3094,2470,1879
"Ddr1",561,707,941,711
"Ddr2",71,98,102,27
"Ddrgk1",368,529,433,338
"Ddt",494,800,704,540
"Ddx1",7309,8095,7192,5798
"Ddx10",4879,5370,4181,3336
"Ddx11",1557,1825,1664,1326
"Ddx17",11934,12934,12752,10086
"Ddx18",5391,6754,5416,4375
"Ddx19a",1740,2223,2083,1493
"Ddx19b",3382,3491,3132,2478
"Ddx20",2237,2640,2257,1813
"Ddx21",21104,24956,21070,17083
"Ddx23",2728,3673,3320,2735
"Ddx24",4131,4872,4144,3347
"Ddx25",284,254,290,230
"Ddx27",4304,5237,4668,3884
"Ddx28",411,535,518,367
"Ddx31",651,779,709,530
"Ddx39",6201,7831,7319,5702
"Ddx39b",5818,7014,5961,4987
"Ddx3x",30205,32244,30371,24232
"Ddx3y",338,462,188,109
"Ddx4",1298,1202,898,793
"Ddx41",2180,2406,2245,1825
"Ddx42",4204,5511,4247,3428
"Ddx43",382,418,273,220
"Ddx46",6391,7822,6236,5145
"Ddx47",2323,3060,2105,1734
"Ddx49",1464,1774,1629,1213
"Ddx5",31417,34715,30270,24152
"Ddx50",2039,2165,1840,1424
"Ddx51",1111,1359,1206,994
"Ddx52",2379,2747,2231,1834
"Ddx54",3185,4287,3595,2832
"Ddx55",527,659,586,462
"Ddx56",1753,2566,2152,1676
"Ddx58",1193,1596,1312,1059
"Ddx59",485,640,591,473
"Ddx6",9651,11286,9954,7977
"Ddx60",77,140,85,34
"Deaf1",833,1024,830,632
"Decr1",369,353,338,274
"Decr2",489,515,531,411
"Dedd",909,1075,1049,781
"Dedd2",344,369,381,297
"Def6",543,608,476,407
"Def8",2259,2646,2911,2354
"Defa-ps1",0,0,0,0
"Defa-ps12",0,0,0,0
"Defa-ps13",0,0,0,0
"Defa17",0,0,0,0
"Defa2",0,0,0,0
"Defa20",0,0,0,0
"Defa21",0,0,0,0
"Defa22",0,0,0,0
"Defa23",0,0,0,0
"Defa24",0,0,0,0
"Defa25",0,0,0,0
"Defa26",0,0,0,0
"Defa27",0,0,0,0
"Defa28",0,0,0,0
"Defa29",0,0,0,0
"Defa3",0,0,0,0
"Defa30",0,0,0,0
"Defa31",0,0,0,0
"Defa32",0,0,0,0
"Defa33",0,0,0,0
"Defa34",0,0,0,0
"Defa35",0,0,0,0
"Defa36",0,0,0,0
"Defa37",0,0,0,0
"Defa4",0,0,0,0
"Defa5",0,0,0,0
"Defa6",0,0,0,0
"Defb1",0,0,0,0
"Defb10",0,0,0,0
"Defb11",0,0,0,0
"Defb12",0,0,0,0
"Defb13",0,0,0,0
"Defb14",0,0,0,0
"Defb15",0,0,0,0
"Defb18",0,0,0,0
"Defb19",0,0,0,0
"Defb2",0,0,0,0
"Defb20",1,0,0,0
"Defb21",0,0,0,0
"Defb22",0,0,0,0
"Defb23",1,1,0,0
"Defb25",0,0,0,1
"Defb26",0,0,0,0
"Defb28",0,0,0,0
"Defb29",0,0,0,0
"Defb3",0,0,0,0
"Defb30",1,3,2,2
"Defb33",0,0,0,0
"Defb34",0,0,0,0
"Defb35",0,0,0,0
"Defb36",0,1,0,0
"Defb37",0,0,0,0
"Defb38",0,0,0,0
"Defb39",0,0,0,0
"Defb4",0,0,0,0
"Defb40",0,0,0,0
"Defb41",0,0,0,0
"Defb42",1,9,1,1
"Defb43",0,0,0,0
"Defb44-ps",0,0,0,0
"Defb45",0,0,0,0
"Defb46",0,0,0,0
"Defb47",0,0,0,0
"Defb48",0,0,0,0
"Defb5",0,0,0,0
"Defb50",0,0,0,0
"Defb6",0,0,0,0
"Defb7",0,0,0,0
"Defb8",0,0,0,0
"Defb9",0,0,0,0
"Degs1",1675,1977,1383,1083
"Degs2",0,1,0,0
"Dek",9892,11086,9983,7696
"Dennd1a",380,360,351,246
"Dennd1b",1127,1219,1188,876
"Dennd1c",56,74,65,53
"Dennd2a",793,804,828,617
"Dennd2c",2508,2831,1937,1624
"Dennd2d",24,20,19,14
"Dennd3",141,170,146,114
"Dennd4a",873,903,551,496
"Dennd4b",718,825,635,512
"Dennd4c",2219,2291,1723,1369
"Dennd5a",1521,1510,1244,988
"Dennd5b",1051,1273,978,744
"Dennd6a",2623,2184,1977,1480
"Dennd6b",239,341,343,242
"Denr",3096,3476,2941,2502
"Depdc1a",1615,1547,1460,1156
"Depdc1b",562,689,494,401
"Depdc5",1787,1994,1837,1388
"Depdc7",394,399,349,266
"Deptor",1781,2044,1593,1253
"Dera",832,1014,776,670
"Derl1",850,1151,942,759
"Derl2",737,854,725,580
"Derl3",69,69,87,65
"Des",200,237,182,144
"Desi1",960,1165,947,753
"Desi2",1939,1856,1754,1391
"Det1",415,426,325,258
"Deup1",0,0,1,0
"Dexi",68,79,72,46
"Dffa",413,512,438,357
"Dffb",148,195,194,118
"Dfna5",17,30,20,17
"Dfnb59",1,2,3,2
"Dgat1",263,355,314,218
"Dgat2",87,105,72,49
"Dgat2l6",0,0,0,0
"Dgcr14",652,785,639,526
"Dgcr2",1370,1668,1421,1113
"Dgcr6",240,354,381,237
"Dgcr8",3017,3109,3311,2759
"Dgka",1116,1029,1466,1117
"Dgkb",34,35,32,26
"Dgkd",2004,2298,2062,1530
"Dgke",836,1021,781,618
"Dgkeos",5,9,7,4
"Dgkg",7,19,12,12
"Dgkh",770,714,505,426
"Dgki",37,27,24,27
"Dgkk",22,62,31,28
"Dgkq",443,451,475,372
"Dgkz",1575,1755,1249,1045
"Dguok",329,298,359,274
"Dhcr24",3522,4455,4152,3171
"Dhcr7",933,953,795,562
"Dhdds",353,438,414,310
"Dhdh",650,752,566,415
"Dhfr",1767,2103,1953,1438
"Dhh",7,10,13,6
"Dhodh",1862,2064,1913,1554
"Dhps",1035,1392,1278,1020
"Dhrs1",394,380,358,279
"Dhrs11",77,67,87,58
"Dhrs13",210,269,228,168
"Dhrs2",1,0,0,0
"Dhrs3",27,30,30,19
"Dhrs4",393,425,409,379
"Dhrs7",439,436,408,295
"Dhrs7b",472,611,438,376
"Dhrs7c",0,0,0,0
"Dhrs9",0,2,2,0
"Dhrsx",104,115,157,141
"Dhtkd1",559,607,405,340
"Dhx15",11914,12329,11354,8739
"Dhx16",3541,4450,4099,3235
"Dhx29",2333,2557,2312,1805
"Dhx30",3078,3900,3228,2621
"Dhx32",1091,1136,1002,824
"Dhx33",2162,2500,1989,1742
"Dhx34",414,523,464,373
"Dhx35",1008,1125,1027,844
"Dhx36",5148,5198,4677,3614
"Dhx37",1557,1945,1842,1450
"Dhx38",3298,4370,3927,3179
"Dhx40",3120,3286,2883,2156
"Dhx57",933,990,994,743
"Dhx58",45,49,42,43
"Dhx8",3637,4506,3742,3041
"Dhx9",19421,21078,18864,15235
"Diablo",984,1057,1004,833
"Diaph1",6671,6911,7783,6262
"Diaph2",1110,977,1069,837
"Diaph3",1913,1788,1595,1267
"Dicer1",7225,7288,6992,5447
"Dido1",6225,7693,7324,5740
"Diexf",1416,1552,1222,994
"Dimt1",1238,1389,1191,989
"Dio1",0,1,0,0
"Dio2",1,1,0,0
"Dio3",5,13,6,3
"Dio3os",1,1,0,0
"Dip2a",349,352,303,198
"Dip2b",1888,2080,1746,1393
"Dip2c",1202,1304,848,619
"Diras1",59,49,54,55
"Diras2",5,6,3,6
"Dirc2",304,287,289,213
"Dis3",7397,6876,5955,4855
"Dis3l",1087,1338,891,667
"Dis3l2",620,684,478,389
"Disc1",11,16,12,13
"Disp1",285,339,257,195
"Disp2",8,10,5,7
"Disp3",16,14,14,13
"Dixdc1",274,292,203,140
"Dkc1",8084,8802,7783,6193
"Dkk1",4,2,3,5
"Dkk2",4,3,6,3
"Dkk3",28,34,42,17
"Dkk4",2,1,0,3
"Dkkl1",23,30,31,22
"Dlat",2416,2455,2059,1541
"Dlc1",12241,12795,11003,8964
"Dld",3368,3761,3066,2475
"Dlec1",26,53,34,29
"Dleu2",110,71,58,57
"Dleu7",46,40,25,21
"Dlg1",3937,4209,3567,2926
"Dlg2",5,4,0,1
"Dlg3",741,811,722,592
"Dlg4",236,247,241,173
"Dlg5",1721,1762,1528,1206
"Dlgap1",47,69,53,33
"Dlgap2",5,2,8,2
"Dlgap3",1710,1898,1541,1226
"Dlgap4",1303,1406,1165,889
"Dlgap5",5187,4973,4388,3564
"Dlk1",21,29,21,12
"Dlk2",1,5,4,2
"Dll1",32,55,69,54
"Dll3",53,69,76,44
"Dll4",1,0,2,0
"Dlst",3165,3402,2954,2345
"Dlx1",1,2,1,1
"Dlx1as",0,0,0,0
"Dlx2",5,5,5,4
"Dlx3",46,29,33,19
"Dlx4",8,6,3,3
"Dlx4os",2,4,7,0
"Dlx5",1,0,0,0
"Dlx6",0,0,0,1
"Dlx6os1",1,0,0,0
"Dlx6os2",0,0,0,0
"Dmap1",612,829,621,506
"Dmbt1",2,0,0,0
"Dmbx1",31,30,5,13
"Dmc1",271,297,242,182
"Dmd",1418,1524,1223,888
"Dmgdh",6,7,4,5
"Dmkn",8,10,8,2
"Dmp1",2,1,6,0
"Dmpk",67,104,120,81
"Dmrt1",704,983,633,584
"Dmrt1i",0,0,0,0
"Dmrt2",1,4,2,1
"Dmrt3",17,13,8,18
"Dmrta1",4,0,2,2
"Dmrta2",9,20,15,14
"Dmrtb1",42,58,28,34
"Dmrtc1a",0,0,0,0
"Dmrtc1b",1,2,2,2
"Dmrtc1c1",0,0,0,0
"Dmrtc1c2",0,0,0,0
"Dmrtc2",28,19,17,12
"Dmtf1",2961,2814,2774,2099
"Dmtn",2318,2390,1979,1469
"Dmwd",989,1168,1024,850
"Dmxl1",5510,5211,4494,3505
"Dmxl2",1074,1121,939,720
"Dna2",2950,2953,3026,2433
"Dnaaf1",9,9,23,21
"Dnaaf2",745,803,694,529
"Dnaaf3",140,166,132,133
"Dnaaf5",977,1031,901,691
"Dnah1",89,84,76,57
"Dnah10",121,115,110,97
"Dnah11",16,17,17,13
"Dnah17",43,46,27,29
"Dnah2",117,155,96,76
"Dnah5",9,15,9,12
"Dnah6",8,8,7,14
"Dnah7a",15,25,38,27
"Dnah7b",7,15,8,12
"Dnah7c",4,9,4,2
"Dnah8",1221,1756,772,537
"Dnah9",1,3,1,0
"Dnaic1",24,33,37,17
"Dnaic2",54,58,26,29
"Dnaja1",8580,10822,9323,7759
"Dnaja2",9762,11010,9707,7605
"Dnaja3",2743,3125,2764,2172
"Dnaja4",51,32,29,27
"Dnajb1",1439,1751,1396,1143
"Dnajb11",1248,1607,1357,1146
"Dnajb12",809,963,808,595
"Dnajb13",31,22,18,11
"Dnajb14",182,185,131,135
"Dnajb2",138,216,165,131
"Dnajb3",9,22,15,13
"Dnajb4",220,216,160,116
"Dnajb5",197,253,225,183
"Dnajb6",5935,7199,6543,4973
"Dnajb7",0,0,0,0
"Dnajb8",0,0,0,0
"Dnajb9",410,454,396,248
"Dnajc1",357,361,273,234
"Dnajc10",2646,2798,2482,1931
"Dnajc11",3005,3571,3187,2630
"Dnajc12",71,85,79,69
"Dnajc13",7983,8248,7642,5999
"Dnajc14",901,1080,983,801
"Dnajc15",414,457,356,303
"Dnajc16",345,414,347,260
"Dnajc17",257,335,284,207
"Dnajc18",474,477,399,301
"Dnajc19",587,749,569,468
"Dnajc2",6004,6143,5434,4438
"Dnajc21",4138,4351,3933,3171
"Dnajc22",198,173,98,87
"Dnajc24",229,317,285,212
"Dnajc25",164,174,181,150
"Dnajc27",640,734,712,558
"Dnajc28",83,83,74,58
"Dnajc3",1204,1066,894,746
"Dnajc30",231,264,208,197
"Dnajc4",134,177,131,90
"Dnajc5",2322,2475,2177,1683
"Dnajc5b",0,0,1,0
"Dnajc5g",10,23,7,4
"Dnajc6",1231,1386,1263,995
"Dnajc7",6240,8007,6338,5195
"Dnajc8",6576,6598,5660,4514
"Dnajc9",1465,1396,1281,1116
"Dnal1",217,224,189,179
"Dnal4",228,291,262,201
"Dnali1",3,3,2,0
"Dnase1",0,0,1,0
"Dnase1l1",21,22,22,14
"Dnase1l2",6,3,6,5
"Dnase1l3",1,1,3,0
"Dnase2a",274,315,360,300
"Dnase2b",0,0,0,0
"Dnd1",106,152,116,86
"Dner",46,61,91,65
"Dnlz",241,301,308,216
"Dnm1",238,191,189,144
"Dnm1l",6564,6462,7017,5422
"Dnm2",1961,2162,2083,1672
"Dnm3",2,2,3,1
"Dnm3os",30,22,52,14
"Dnmbp",1218,1284,1200,972
"Dnmt1",9547,11065,9824,8079
"Dnmt3a",5098,6645,6135,4708
"Dnmt3aos",1,0,0,0
"Dnmt3b",7582,7762,10762,7992
"Dnmt3l",3093,4664,4456,3440
"Dnpep",1072,1368,1055,849
"Dnph1",564,759,660,523
"Dntt",0,0,0,0
"Dnttip1",270,322,280,225
"Dnttip2",6192,6675,5489,4592
"Doc2a",75,69,77,62
"Doc2b",5,6,5,3
"Doc2g",57,51,55,37
"Dock1",3781,3710,4110,3288
"Dock10",13,10,6,3
"Dock11",984,1056,1071,774
"Dock2",46,89,43,28
"Dock3",412,428,304,272
"Dock4",453,506,310,269
"Dock5",3501,3140,3168,2608
"Dock6",5451,5623,5324,4601
"Dock7",1850,1919,1542,1092
"Dock8",13,21,11,7
"Dock9",1547,1450,1277,1034
"Dohh",1095,1369,1222,989
"Dok1",44,49,59,48
"Dok2",145,118,178,139
"Dok3",11,21,14,11
"Dok4",115,127,125,80
"Dok5",4,3,7,4
"Dok6",1,1,0,0
"Dok7",1,0,1,1
"Dolk",101,121,121,88
"Dolpp1",501,588,473,415
"Donson",616,601,603,478
"Dopey1",843,921,706,587
"Dopey2",424,459,398,293
"Dot1l",3389,3836,3545,2908
"Doxl2",0,0,0,0
"Dpagt1",331,383,325,256
"Dpcd",198,237,208,159
"Dpcr1",52,92,64,42
"Dpep1",1,0,1,3
"Dpep2",5,8,6,5
"Dpep3",4,3,2,9
"Dpf1",329,463,338,339
"Dpf2",1880,2192,1773,1508
"Dpf3",7,17,8,5
"Dph1",229,294,242,217
"Dph2",315,509,383,339
"Dph3",914,987,776,657
"Dph5",539,628,533,426
"Dph6",1017,1032,977,771
"Dph7",454,522,410,302
"Dpm1",30,29,37,18
"Dpm2",342,363,327,269
"Dpm3",99,192,127,99
"Dpp10",1,1,1,4
"Dpp3",2494,3384,2919,2275
"Dpp4",1014,985,893,652
"Dpp6",18,32,44,29
"Dpp7",243,359,322,272
"Dpp8",1356,1322,1295,990
"Dpp9",1262,1456,1332,1061
"Dppa1",0,0,0,0
"Dppa2",4008,4852,3730,3168
"Dppa3",729,991,1418,1191
"Dppa4",2736,3468,3151,2577
"Dppa5a",14252,17037,16945,13223
"Dpt",0,0,3,2
"Dpy19l1",2236,2078,2126,1661
"Dpy19l2",1,1,0,1
"Dpy19l3",422,532,443,314
"Dpy19l4",576,552,540,439
"Dpy30",2731,3063,2604,2111
"Dpyd",0,1,2,2
"Dpys",128,140,177,127
"Dpysl2",1151,1246,1484,1108
"Dpysl3",694,1029,663,500
"Dpysl4",36,57,26,22
"Dpysl5",346,425,435,314
"Dqx1",43,39,38,33
"Dr1",2440,2459,2160,1681
"Dram1",11,14,11,8
"Dram2",283,313,204,156
"Drap1",711,983,843,695
"Draxin",35,42,31,24
"Drc1",22,43,45,28
"Drc3",47,59,29,26
"Drc7",25,27,24,14
"Drd1",0,0,0,1
"Drd2",1,1,0,0
"Drd3",3,0,1,1
"Drd4",2,0,2,0
"Drd5",0,0,0,1
"Dreh",0,0,0,0
"Drg1",3351,4053,3327,2699
"Drg2",1616,2027,1632,1302
"Drosha",9224,9657,9931,7658
"Drp2",27,33,20,15
"Dsc1",0,0,0,0
"Dsc2",30,28,64,40
"Dsc3",3,1,0,1
"Dscam",7,16,5,9
"Dscaml1",10,16,14,11
"Dscc1",268,365,257,196
"Dscr3",596,744,735,563
"Dse",2735,2898,2439,1914
"Dsel",374,415,357,260
"Dsg1a",0,0,0,0
"Dsg1b",2,2,1,1
"Dsg1c",0,0,0,0
"Dsg2",2157,1940,1913,1632
"Dsg3",5,4,0,3
"Dsg4",0,0,0,0
"Dsn1",727,775,723,568
"Dsp",660,687,1147,885
"Dspp",0,0,0,0
"Dst",10394,12868,13449,10041
"Dstn",12586,12586,13238,10343
"Dstyk",497,555,384,301
"Dtd1",504,648,565,404
"Dtd2",365,427,333,265
"Dthd1",0,0,0,0
"Dtl",2945,3063,2473,1969
"Dtna",133,187,156,132
"Dtnb",702,766,695,519
"Dtnbp1",167,208,143,116
"Dtwd1",421,450,442,350
"Dtwd2",501,609,528,445
"Dtx1",554,629,542,392
"Dtx2",594,645,574,442
"Dtx3",612,643,656,508
"Dtx3l",1082,1186,1007,774
"Dtx4",186,155,237,188
"Dtymk",2004,2537,2340,2008
"Dubr",57,61,42,56
"Duox1",16,20,7,7
"Duox2",3,1,1,1
"Duoxa1",1,1,1,0
"Duoxa2",0,0,0,0
"Dupd1",0,0,0,0
"Dus1l",1326,1696,1468,1136
"Dus2",511,635,604,481
"Dus3l",1297,1566,1541,1171
"Dus4l",498,537,404,314
"Dusp1",999,1214,920,701
"Dusp10",23,40,39,20
"Dusp11",2470,2222,2492,1921
"Dusp12",589,819,705,533
"Dusp13",2,0,1,0
"Dusp14",161,179,119,98
"Dusp15",1,3,2,1
"Dusp16",1439,2040,1150,907
"Dusp18",92,110,81,67
"Dusp19",107,123,108,110
"Dusp2",11,12,14,7
"Dusp21",0,0,0,0
"Dusp22",154,156,142,147
"Dusp23",5,5,3,3
"Dusp26",7,11,6,1
"Dusp27",1023,1358,1363,1138
"Dusp28",54,75,40,32
"Dusp3",303,445,403,308
"Dusp4",383,470,749,598
"Dusp5",144,115,109,82
"Dusp6",1848,2067,2021,1610
"Dusp7",663,630,594,455
"Dusp8",4,11,9,14
"Dusp9",2012,2278,1854,1500
"Dut",3951,5199,4864,3695
"Dux",0,1,0,5
"Duxbl1",0,0,0,0
"Duxbl2",0,0,0,0
"Duxbl3",0,0,0,0
"Dvl1",694,806,743,513
"Dvl2",1827,2442,1993,1579
"Dvl3",960,1007,956,728
"Dxo",344,401,391,302
"Dydc1",0,0,0,0
"Dydc2",1,0,0,1
"Dym",1335,1242,1020,775
"Dynap",0,1,0,2
"Dync1h1",14989,16824,15717,12116
"Dync1i1",47,69,12,10
"Dync1i2",3170,3303,2915,2322
"Dync1li1",2375,2330,2104,1734
"Dync1li2",1876,2326,1872,1536
"Dync2h1",929,1067,977,772
"Dync2li1",222,248,204,141
"Dynll1",4396,5061,4478,3541
"Dynll2",1531,2571,2162,1872
"Dynlrb1",1035,1170,953,811
"Dynlrb2",0,2,2,1
"Dynlt1a",257,263,263,218
"Dynlt1b",9,10,9,2
"Dynlt1c",0,0,0,0
"Dynlt1f",3,3,5,2
"Dynlt3",277,278,262,220
"Dyrk1a",3088,3251,2833,2287
"Dyrk1b",121,152,158,100
"Dyrk2",219,232,210,163
"Dyrk3",1301,1347,1327,1065
"Dyrk4",5,9,2,2
"Dysf",273,255,430,356
"Dytn",0,0,0,0
"Dyx1c1",91,114,82,57
"Dzank1",56,61,52,48
"Dzip1",480,439,410,310
"Dzip1l",158,238,216,165
"Dzip3",2740,2879,2120,1666
"E030003E18Rik",0,0,0,0
"E030011O05Rik",9,10,18,13
"E030013I19Rik",0,0,0,0
"E030018B13Rik",0,0,0,0
"E030019B13Rik",0,0,0,0
"E030024N20Rik",34,36,41,27
"E030025P04Rik",0,0,0,0
"E030030I06Rik",50,57,51,42
"E030044B06Rik",7,6,6,1
"E130006D01Rik",2,3,0,0
"E130008D07Rik",2,5,6,3
"E130018N17Rik",13,18,21,11
"E130102H24Rik",58,78,75,46
"E130112N10Rik",3,21,11,7
"E130114P18Rik",0,0,0,0
"E130201H02Rik",1,2,0,0
"E130215H24Rik",0,0,0,0
"E130218I03Rik",1,2,0,3
"E130304I02Rik",0,2,0,1
"E130307A14Rik",20,15,26,14
"E130308A19Rik",587,651,476,422
"E130309D02Rik",602,668,605,449
"E130310I04Rik",0,1,0,0
"E130311K13Rik",75,82,67,34
"E130317F20Rik",83,122,98,81
"E230013L22Rik",0,0,0,1
"E230016K23Rik",29,44,40,34
"E230016M11Rik",8,13,15,9
"E230025N22Rik",9,8,5,5
"E230029C05Rik",1,2,0,0
"E2f1",772,847,733,610
"E2f2",556,595,426,384
"E2f3",2025,2182,2015,1712
"E2f4",4442,5282,4676,3645
"E2f5",821,734,728,581
"E2f6",479,557,474,365
"E2f7",1146,1264,1241,939
"E2f8",3156,3446,3390,2792
"E330009J07Rik",54,74,56,31
"E330011O21Rik",0,0,1,0
"E330012B07Rik",0,0,0,0
"E330013P04Rik",0,0,0,0
"E330014E10Rik",0,0,0,0
"E330017A01Rik",0,1,0,0
"E330017L17Rik",0,1,0,0
"E330020D12Rik",41,68,76,55
"E330021D16Rik",1,4,9,3
"E330023G01Rik",8,4,7,5
"E330033B04Rik",116,113,116,89
"E330034G19Rik",1,2,1,2
"E430016F16Rik",0,1,0,0
"E430018J23Rik",36,56,68,45
"E4f1",405,463,386,308
"E530001F21Rik",33,62,38,33
"E530011L22Rik",15,16,23,19
"ERCC-00002",0,0,0,0
"ERCC-00003",0,0,0,0
"ERCC-00004",0,0,0,0
"ERCC-00009",0,0,0,0
"ERCC-00012",0,0,0,0
"ERCC-00013",0,0,0,0
"ERCC-00014",0,0,0,0
"ERCC-00016",0,0,0,0
"ERCC-00017",0,0,0,0
"ERCC-00019",0,0,0,0
"ERCC-00022",0,0,0,0
"ERCC-00024",0,0,0,0
"ERCC-00025",0,0,0,0
"ERCC-00028",0,0,0,0
"ERCC-00031",0,0,0,0
"ERCC-00033",0,0,0,0
"ERCC-00034",0,0,0,0
"ERCC-00035",0,0,0,0
"ERCC-00039",0,0,0,0
"ERCC-00040",0,0,0,0
"ERCC-00041",0,0,0,0
"ERCC-00042",0,0,0,0
"ERCC-00043",0,0,0,0
"ERCC-00044",0,0,0,0
"ERCC-00046",0,0,0,0
"ERCC-00048",0,0,0,0
"ERCC-00051",0,0,0,0
"ERCC-00053",0,0,0,0
"ERCC-00054",0,0,0,0
"ERCC-00057",0,0,0,0
"ERCC-00058",0,0,0,0
"ERCC-00059",0,0,0,0
"ERCC-00060",0,0,0,0
"ERCC-00061",0,0,0,0
"ERCC-00062",0,0,0,0
"ERCC-00067",0,0,0,0
"ERCC-00069",0,0,0,0
"ERCC-00071",0,0,0,0
"ERCC-00073",0,0,0,0
"ERCC-00074",0,0,0,0
"ERCC-00075",0,0,0,0
"ERCC-00076",0,0,0,0
"ERCC-00077",0,0,0,0
"ERCC-00078",0,0,0,0
"ERCC-00079",0,0,0,0
"ERCC-00081",0,0,0,0
"ERCC-00083",0,0,0,0
"ERCC-00084",0,0,0,0
"ERCC-00085",0,0,0,0
"ERCC-00086",0,0,0,0
"ERCC-00092",0,0,0,0
"ERCC-00095",0,0,0,0
"ERCC-00096",0,0,0,0
"ERCC-00097",0,0,0,0
"ERCC-00098",0,0,0,0
"ERCC-00099",0,0,0,0
"ERCC-00104",0,0,0,0
"ERCC-00108",0,0,0,0
"ERCC-00109",0,0,0,0
"ERCC-00111",0,0,0,0
"ERCC-00112",0,0,0,0
"ERCC-00113",0,0,0,0
"ERCC-00116",0,0,0,0
"ERCC-00117",0,0,0,0
"ERCC-00120",0,0,0,0
"ERCC-00123",0,0,0,0
"ERCC-00126",0,0,0,0
"ERCC-00130",0,0,0,0
"ERCC-00131",0,0,0,0
"ERCC-00134",0,0,0,0
"ERCC-00136",0,0,0,0
"ERCC-00137",0,0,0,0
"ERCC-00138",0,0,0,0
"ERCC-00142",0,0,0,0
"ERCC-00143",0,0,0,0
"ERCC-00144",0,0,0,0
"ERCC-00145",0,0,0,0
"ERCC-00147",0,0,0,0
"ERCC-00148",0,0,0,0
"ERCC-00150",0,0,0,0
"ERCC-00154",0,0,0,0
"ERCC-00156",0,0,0,0
"ERCC-00157",0,0,0,0
"ERCC-00158",0,0,0,0
"ERCC-00160",0,0,0,0
"ERCC-00162",0,0,0,0
"ERCC-00163",0,0,0,0
"ERCC-00164",0,0,0,0
"ERCC-00165",0,0,0,0
"ERCC-00168",0,0,0,0
"ERCC-00170",0,0,0,0
"ERCC-00171",0,0,0,0
"EU599041",1349,1235,1192,916
"Eaf1",2702,2711,2222,1819
"Eaf2",31,35,38,19
"Eapp",787,1061,874,657
"Ear1",0,0,0,0
"Ear10",0,0,0,0
"Ear12",0,0,0,0
"Ear14",0,0,0,0
"Ear2",0,0,0,0
"Ear3",0,0,0,0
"Ear4",0,0,0,0
"Ear6",0,0,0,0
"Ear7",0,0,0,0
"Ears2",570,666,630,517
"Ebag9",404,381,384,282
"Ebf1",121,170,100,63
"Ebf2",1,2,3,1
"Ebf3",2,7,6,3
"Ebf4",7,7,3,7
"Ebi3",28,22,13,14
"Ebna1bp2",2937,3907,3402,2682
"Ebp",390,591,362,287
"Ebpl",271,300,224,179
"Ecd",2976,3000,2407,1967
"Ece1",1003,1202,1263,805
"Ece2",313,356,319,235
"Ecel1",7,11,6,8
"Ech1",726,875,702,646
"Echdc1",511,521,444,333
"Echdc2",605,833,618,464
"Echdc3",3,6,9,3
"Echs1",1177,1368,1163,910
"Eci1",458,652,533,418
"Eci2",449,521,454,416
"Eci3",4,1,2,1
"Ecm1",94,91,116,58
"Ecm2",1,1,0,1
"Ecscr",37,22,28,20
"Ecsit",1085,1252,1206,848
"Ect2",10432,9750,8446,6878
"Ect2l",1,2,1,0
"Eda",84,66,62,48
"Eda2r",1171,1447,1424,1040
"Edar",2,0,3,0
"Edaradd",25,21,11,16
"Edc3",1209,1571,1247,951
"Edc4",3665,4506,3905,2999
"Eddm3b",0,0,0,0
"Edem1",1567,1905,1388,1094
"Edem2",468,584,493,403
"Edem3",2267,2488,2083,1546
"Edf1",1162,1597,1341,1088
"Edil3",13,22,26,3
"Edn1",7,9,10,7
"Edn2",4,5,7,12
"Edn3",0,0,0,2
"Ednra",8,6,9,2
"Ednrb",2,8,4,2
"Edrf1",1835,2013,1774,1400
"Eea1",1122,1222,895,734
"Eed",4867,5824,4945,4081
"Eef1a1",203294,238811,194716,156441
"Eef1a2",16,22,20,27
"Eef1akmt1",540,557,532,440
"Eef1b2",13732,17084,14845,11995
"Eef1d",5683,7644,6849,5691
"Eef1e1",1931,2164,1802,1341
"Eef1g",32169,39754,33672,27178
"Eef2",63055,82923,71711,55484
"Eef2k",366,366,333,266
"Eef2kmt",362,365,350,237
"Eefsec",923,1122,822,605
"Eepd1",43,30,59,33
"Efcab1",5,4,17,9
"Efcab10",36,40,36,39
